protocol,medium,cc,bandwidth,rtt
QUIC,wired,CUBIC,10mbps,39.368183
QUIC,wired,CUBIC,10mbps,39.667324
QUIC,wired,CUBIC,10mbps,38.2927
QUIC,wired,CUBIC,10mbps,38.744926
QUIC,wired,CUBIC,10mbps,40.356903
QUIC,wired,CUBIC,10mbps,38.514267
QUIC,wired,CUBIC,10mbps,37.660255
QUIC,wired,CUBIC,10mbps,36.461323
QUIC,wired,CUBIC,10mbps,35.134563
QUIC,wired,CUBIC,10mbps,34.75673
QUIC,wired,CUBIC,10mbps,34.401028
QUIC,wired,CUBIC,10mbps,34.249493
QUIC,wired,CUBIC,10mbps,33.818653
QUIC,wired,CUBIC,10mbps,33.744083
QUIC,wired,CUBIC,10mbps,34.839073
QUIC,wired,CUBIC,10mbps,35.4292
QUIC,wired,CUBIC,10mbps,36.099876
QUIC,wired,CUBIC,10mbps,37.37054
QUIC,wired,CUBIC,10mbps,36.71442
QUIC,wired,CUBIC,10mbps,37.624706
QUIC,wired,CUBIC,10mbps,37.326557
QUIC,wired,CUBIC,10mbps,38.048164
QUIC,wired,CUBIC,10mbps,37.18867
QUIC,wired,CUBIC,10mbps,37.257343
QUIC,wired,CUBIC,10mbps,38.796017
QUIC,wired,CUBIC,10mbps,38.131058
QUIC,wired,CUBIC,10mbps,39.172935
QUIC,wired,CUBIC,10mbps,38.16796
QUIC,wired,CUBIC,10mbps,35.818737
QUIC,wired,CUBIC,10mbps,36.747032
QUIC,wired,CUBIC,10mbps,38.511734
QUIC,wired,CUBIC,10mbps,38.71505
QUIC,wired,CUBIC,10mbps,40.126114
QUIC,wired,CUBIC,10mbps,40.125526
QUIC,wired,CUBIC,10mbps,41.20262
QUIC,wired,CUBIC,10mbps,41.99924
QUIC,wired,CUBIC,10mbps,41.886593
QUIC,wired,CUBIC,10mbps,42.482594
QUIC,wired,CUBIC,10mbps,44.069717
QUIC,wired,CUBIC,10mbps,43.97429
QUIC,wired,CUBIC,10mbps,45.106594
QUIC,wired,CUBIC,10mbps,44.019733
QUIC,wired,CUBIC,10mbps,40.82462
QUIC,wired,CUBIC,10mbps,41.593243
QUIC,wired,CUBIC,10mbps,37.995407
QUIC,wired,CUBIC,10mbps,38.272022
QUIC,wired,CUBIC,10mbps,38.359703
QUIC,wired,CUBIC,10mbps,39.925556
QUIC,wired,CUBIC,10mbps,41.48581
QUIC,wired,CUBIC,10mbps,42.842976
QUIC,wired,CUBIC,10mbps,44.443977
QUIC,wired,CUBIC,10mbps,45.553646
QUIC,wired,CUBIC,10mbps,44.92424
QUIC,wired,CUBIC,10mbps,46.27372
QUIC,wired,CUBIC,10mbps,45.813313
QUIC,wired,CUBIC,10mbps,47.316822
QUIC,wired,CUBIC,10mbps,46.997284
QUIC,wired,CUBIC,10mbps,48.505455
QUIC,wired,CUBIC,10mbps,48.438477
QUIC,wired,CUBIC,10mbps,48.10707
QUIC,wired,CUBIC,10mbps,49.449093
QUIC,wired,CUBIC,10mbps,49.01312
QUIC,wired,CUBIC,10mbps,49.9904
QUIC,wired,CUBIC,10mbps,49.890858
QUIC,wired,CUBIC,10mbps,49.515663
QUIC,wired,CUBIC,10mbps,49.883816
QUIC,wired,CUBIC,10mbps,49.944588
QUIC,wired,CUBIC,10mbps,50.82397
QUIC,wired,CUBIC,10mbps,50.612755
QUIC,wired,CUBIC,10mbps,51.252632
QUIC,wired,CUBIC,10mbps,51.533367
QUIC,wired,CUBIC,10mbps,52.615993
QUIC,wired,CUBIC,10mbps,53.28709
QUIC,wired,CUBIC,10mbps,52.9265
QUIC,wired,CUBIC,10mbps,53.004528
QUIC,wired,CUBIC,10mbps,53.214897
QUIC,wired,CUBIC,10mbps,53.53176
QUIC,wired,CUBIC,10mbps,53.537884
QUIC,wired,CUBIC,10mbps,53.412735
QUIC,wired,CUBIC,10mbps,54.118416
QUIC,wired,CUBIC,10mbps,55.0182
QUIC,wired,CUBIC,10mbps,55.39364
QUIC,wired,CUBIC,10mbps,54.905106
QUIC,wired,CUBIC,10mbps,55.442726
QUIC,wired,CUBIC,10mbps,54.9509
QUIC,wired,CUBIC,10mbps,55.4652
QUIC,wired,CUBIC,10mbps,55.643753
QUIC,wired,CUBIC,10mbps,55.531013
QUIC,wired,CUBIC,10mbps,55.982883
QUIC,wired,CUBIC,10mbps,56.49542
QUIC,wired,CUBIC,10mbps,56.140244
QUIC,wired,CUBIC,10mbps,56.24069
QUIC,wired,CUBIC,10mbps,55.913055
QUIC,wired,CUBIC,10mbps,53.99911
QUIC,wired,CUBIC,10mbps,54.642662
QUIC,wired,CUBIC,10mbps,55.34455
QUIC,wired,CUBIC,10mbps,55.40051
QUIC,wired,CUBIC,10mbps,54.90384
QUIC,wired,CUBIC,10mbps,54.2041
QUIC,wired,CUBIC,10mbps,54.544796
QUIC,wired,CUBIC,10mbps,54.57981
QUIC,wired,CUBIC,10mbps,55.41802
QUIC,wired,CUBIC,10mbps,53.43969
QUIC,wired,CUBIC,10mbps,53.595203
QUIC,wired,CUBIC,10mbps,54.281162
QUIC,wired,CUBIC,10mbps,55.026928
QUIC,wired,CUBIC,10mbps,55.002293
QUIC,wired,CUBIC,10mbps,55.391808
QUIC,wired,CUBIC,10mbps,56.12667
QUIC,wired,CUBIC,10mbps,56.380642
QUIC,wired,CUBIC,10mbps,56.577812
QUIC,wired,CUBIC,10mbps,57.315586
QUIC,wired,CUBIC,10mbps,57.963165
QUIC,wired,CUBIC,10mbps,58.26073
QUIC,wired,CUBIC,10mbps,57.965565
QUIC,wired,CUBIC,10mbps,57.43227
QUIC,wired,CUBIC,10mbps,58.063873
QUIC,wired,CUBIC,10mbps,58.343803
QUIC,wired,CUBIC,10mbps,57.898167
QUIC,wired,CUBIC,10mbps,58.322105
QUIC,wired,CUBIC,10mbps,58.151848
QUIC,wired,CUBIC,10mbps,58.27699
QUIC,wired,CUBIC,10mbps,60.03241
QUIC,wired,CUBIC,10mbps,58.70698
QUIC,wired,CUBIC,10mbps,59.725193
QUIC,wired,CUBIC,10mbps,59.250504
QUIC,wired,CUBIC,10mbps,58.016415
QUIC,wired,CUBIC,10mbps,58.030167
QUIC,wired,CUBIC,10mbps,57.75989
QUIC,wired,CUBIC,10mbps,56.927048
QUIC,wired,CUBIC,10mbps,57.748188
QUIC,wired,CUBIC,10mbps,57.799725
QUIC,wired,CUBIC,10mbps,58.120453
QUIC,wired,CUBIC,10mbps,58.01944
QUIC,wired,CUBIC,10mbps,57.508682
QUIC,wired,CUBIC,10mbps,58.421143
QUIC,wired,CUBIC,10mbps,57.3311
QUIC,wired,CUBIC,10mbps,57.45096
QUIC,wired,CUBIC,10mbps,57.825184
QUIC,wired,CUBIC,10mbps,57.462273
QUIC,wired,CUBIC,10mbps,57.315598
QUIC,wired,CUBIC,10mbps,58.149155
QUIC,wired,CUBIC,10mbps,56.78384
QUIC,wired,CUBIC,10mbps,55.328598
QUIC,wired,CUBIC,10mbps,53.76472
QUIC,wired,CUBIC,10mbps,55.171925
QUIC,wired,CUBIC,10mbps,55.142723
QUIC,wired,CUBIC,10mbps,55.54946
QUIC,wired,CUBIC,10mbps,57.008686
QUIC,wired,CUBIC,10mbps,58.468193
QUIC,wired,CUBIC,10mbps,58.6037
QUIC,wired,CUBIC,10mbps,59.125896
QUIC,wired,CUBIC,10mbps,60.264446
QUIC,wired,CUBIC,10mbps,60.57135
QUIC,wired,CUBIC,10mbps,61.257576
QUIC,wired,CUBIC,10mbps,60.499207
QUIC,wired,CUBIC,10mbps,60.78586
QUIC,wired,CUBIC,10mbps,61.57945
QUIC,wired,CUBIC,10mbps,61.324253
QUIC,wired,CUBIC,10mbps,61.505432
QUIC,wired,CUBIC,10mbps,62.338303
QUIC,wired,CUBIC,10mbps,60.353996
QUIC,wired,CUBIC,10mbps,60.10808
QUIC,wired,CUBIC,10mbps,60.85831
QUIC,wired,CUBIC,10mbps,61.71612
QUIC,wired,CUBIC,10mbps,61.843014
QUIC,wired,CUBIC,10mbps,62.368748
QUIC,wired,CUBIC,10mbps,61.479477
QUIC,wired,CUBIC,10mbps,61.077927
QUIC,wired,CUBIC,10mbps,61.42954
QUIC,wired,CUBIC,10mbps,60.636417
QUIC,wired,CUBIC,10mbps,60.362206
QUIC,wired,CUBIC,10mbps,61.210392
QUIC,wired,CUBIC,10mbps,60.509304
QUIC,wired,CUBIC,10mbps,60.38873
QUIC,wired,CUBIC,10mbps,61.098896
QUIC,wired,CUBIC,10mbps,61.990353
QUIC,wired,CUBIC,10mbps,62.48478
QUIC,wired,CUBIC,10mbps,61.984932
QUIC,wired,CUBIC,10mbps,62.086056
QUIC,wired,CUBIC,10mbps,62.30628
QUIC,wired,CUBIC,10mbps,61.681408
QUIC,wired,CUBIC,10mbps,61.823147
QUIC,wired,CUBIC,10mbps,60.981712
QUIC,wired,CUBIC,10mbps,60.79731
QUIC,wired,CUBIC,10mbps,58.59482
QUIC,wired,CUBIC,10mbps,59.661392
QUIC,wired,CUBIC,10mbps,60.592964
QUIC,wired,CUBIC,10mbps,60.728703
QUIC,wired,CUBIC,10mbps,61.668537
QUIC,wired,CUBIC,10mbps,61.402924
QUIC,wired,CUBIC,10mbps,61.709976
QUIC,wired,CUBIC,10mbps,62.525013
QUIC,wired,CUBIC,10mbps,62.016033
QUIC,wired,CUBIC,10mbps,62.69716
QUIC,wired,CUBIC,10mbps,62.44886
QUIC,wired,CUBIC,10mbps,61.141064
QUIC,wired,CUBIC,10mbps,61.891865
QUIC,wired,CUBIC,10mbps,62.147137
QUIC,wired,CUBIC,10mbps,62.903576
QUIC,wired,CUBIC,10mbps,63.424892
QUIC,wired,CUBIC,10mbps,62.797443
QUIC,wired,CUBIC,10mbps,62.785843
QUIC,wired,CUBIC,10mbps,61.84088
QUIC,wired,CUBIC,10mbps,61.551815
QUIC,wired,CUBIC,10mbps,62.244205
QUIC,wired,CUBIC,10mbps,61.275745
QUIC,wired,CUBIC,10mbps,61.059204
QUIC,wired,CUBIC,10mbps,61.5495
QUIC,wired,CUBIC,10mbps,61.983326
QUIC,wired,CUBIC,10mbps,61.67728
QUIC,wired,CUBIC,10mbps,61.949272
QUIC,wired,CUBIC,10mbps,63.409985
QUIC,wired,CUBIC,10mbps,63.597313
QUIC,wired,CUBIC,10mbps,63.77489
QUIC,wired,CUBIC,10mbps,62.838173
QUIC,wired,CUBIC,10mbps,63.371284
QUIC,wired,CUBIC,10mbps,64.12619
QUIC,wired,CUBIC,10mbps,64.36303
QUIC,wired,CUBIC,10mbps,64.849945
QUIC,wired,CUBIC,10mbps,64.05719
QUIC,wired,CUBIC,10mbps,64.31362
QUIC,wired,CUBIC,10mbps,65.75909
QUIC,wired,CUBIC,10mbps,65.57788
QUIC,wired,CUBIC,10mbps,65.80081
QUIC,wired,CUBIC,10mbps,64.959595
QUIC,wired,CUBIC,10mbps,61.69196
QUIC,wired,CUBIC,10mbps,60.035744
QUIC,wired,CUBIC,10mbps,60.012016
QUIC,wired,CUBIC,10mbps,60.355873
QUIC,wired,CUBIC,10mbps,60.800793
QUIC,wired,CUBIC,10mbps,59.77145
QUIC,wired,CUBIC,10mbps,60.377254
QUIC,wired,CUBIC,10mbps,59.167988
QUIC,wired,CUBIC,10mbps,59.48281
QUIC,wired,CUBIC,10mbps,58.569645
QUIC,wired,CUBIC,10mbps,55.88327
QUIC,wired,CUBIC,10mbps,49.910915
QUIC,wired,CUBIC,10mbps,47.936127
QUIC,wired,CUBIC,10mbps,44.76511
QUIC,wired,CUBIC,10mbps,43.99188
QUIC,wired,CUBIC,10mbps,41.19648
QUIC,wired,CUBIC,10mbps,40.34097
QUIC,wired,CUBIC,10mbps,39.73232
QUIC,wired,CUBIC,10mbps,39.45332
QUIC,wired,CUBIC,10mbps,36.651855
QUIC,wired,CUBIC,10mbps,36.384724
QUIC,wired,CUBIC,10mbps,36.180332
QUIC,wired,CUBIC,10mbps,36.794662
QUIC,wired,CUBIC,10mbps,36.650307
QUIC,wired,CUBIC,10mbps,36.171753
QUIC,wired,CUBIC,10mbps,35.706566
QUIC,wired,CUBIC,10mbps,35.0347
QUIC,wired,CUBIC,10mbps,34.588127
QUIC,wired,CUBIC,10mbps,34.062138
QUIC,wired,CUBIC,10mbps,34.28179
QUIC,wired,CUBIC,10mbps,33.787815
QUIC,wired,CUBIC,10mbps,35.198383
QUIC,wired,CUBIC,10mbps,36.43548
QUIC,wired,CUBIC,10mbps,36.878532
QUIC,wired,CUBIC,10mbps,37.683228
QUIC,wired,CUBIC,10mbps,37.100544
QUIC,wired,CUBIC,10mbps,39.623005
QUIC,wired,CUBIC,10mbps,41.94044
QUIC,wired,CUBIC,10mbps,39.410976
QUIC,wired,CUBIC,10mbps,40.364914
QUIC,wired,CUBIC,10mbps,39.719112
QUIC,wired,CUBIC,10mbps,40.780922
QUIC,wired,CUBIC,10mbps,41.47399
QUIC,wired,CUBIC,10mbps,42.125362
QUIC,wired,CUBIC,10mbps,40.667656
QUIC,wired,CUBIC,10mbps,36.70725
QUIC,wired,CUBIC,10mbps,34.97835
QUIC,wired,CUBIC,10mbps,36.184204
QUIC,wired,CUBIC,10mbps,35.201195
QUIC,wired,CUBIC,10mbps,35.320164
QUIC,wired,CUBIC,10mbps,34.108833
QUIC,wired,CUBIC,10mbps,33.681095
QUIC,wired,CUBIC,10mbps,31.606153
QUIC,wired,CUBIC,10mbps,30.664297
QUIC,wired,CUBIC,10mbps,31.836998
QUIC,wired,CUBIC,10mbps,30.72033
QUIC,wired,CUBIC,10mbps,31.393156
QUIC,wired,CUBIC,10mbps,31.5657
QUIC,wired,CUBIC,10mbps,32.53479
QUIC,wired,CUBIC,10mbps,31.601671
QUIC,wired,CUBIC,10mbps,29.854885
QUIC,wired,CUBIC,10mbps,30.908148
QUIC,wired,CUBIC,10mbps,30.740747
QUIC,wired,CUBIC,10mbps,32.086662
QUIC,wired,CUBIC,10mbps,30.955261
QUIC,wired,CUBIC,10mbps,31.610212
QUIC,wired,CUBIC,10mbps,31.768045
QUIC,wired,CUBIC,10mbps,30.689548
QUIC,wired,CUBIC,10mbps,31.780758
QUIC,wired,CUBIC,10mbps,32.733288
QUIC,wired,CUBIC,10mbps,34.244343
QUIC,wired,CUBIC,10mbps,34.905502
QUIC,wired,CUBIC,10mbps,35.485905
QUIC,wired,CUBIC,10mbps,36.246662
QUIC,wired,CUBIC,10mbps,36.36939
QUIC,wired,CUBIC,10mbps,37.43705
QUIC,wired,CUBIC,10mbps,36.318943
QUIC,wired,CUBIC,10mbps,36.703827
QUIC,wired,CUBIC,10mbps,37.06199
QUIC,wired,CUBIC,10mbps,36.98579
QUIC,wired,CUBIC,10mbps,36.096653
QUIC,wired,CUBIC,10mbps,37.2053
QUIC,wired,CUBIC,10mbps,37.3455
QUIC,wired,CUBIC,10mbps,37.3312
QUIC,wired,CUBIC,10mbps,36.508965
QUIC,wired,CUBIC,10mbps,37.002144
QUIC,wired,CUBIC,10mbps,37.849007
QUIC,wired,CUBIC,10mbps,37.781616
QUIC,wired,CUBIC,10mbps,40.05058
QUIC,wired,CUBIC,10mbps,40.80768
QUIC,wired,CUBIC,10mbps,40.66221
QUIC,wired,CUBIC,10mbps,40.787357
QUIC,wired,CUBIC,10mbps,41.727737
QUIC,wired,CUBIC,10mbps,41.45733
QUIC,wired,CUBIC,10mbps,42.02875
QUIC,wired,CUBIC,10mbps,43.206295
QUIC,wired,CUBIC,10mbps,43.27249
QUIC,wired,CUBIC,10mbps,44.30473
QUIC,wired,CUBIC,10mbps,43.994854
QUIC,wired,CUBIC,10mbps,44.238243
QUIC,wired,CUBIC,10mbps,43.66331
QUIC,wired,CUBIC,10mbps,43.690636
QUIC,wired,CUBIC,10mbps,43.576855
QUIC,wired,CUBIC,10mbps,43.351055
QUIC,wired,CUBIC,10mbps,43.012062
QUIC,wired,CUBIC,10mbps,44.07977
QUIC,wired,CUBIC,10mbps,43.37863
QUIC,wired,CUBIC,10mbps,46.388126
QUIC,wired,CUBIC,10mbps,46.887672
QUIC,wired,CUBIC,10mbps,45.019314
QUIC,wired,CUBIC,10mbps,45.4326
QUIC,wired,CUBIC,10mbps,44.97804
QUIC,wired,CUBIC,10mbps,46.074814
QUIC,wired,CUBIC,10mbps,45.273804
QUIC,wired,CUBIC,10mbps,46.0665
QUIC,wired,CUBIC,10mbps,45.15076
QUIC,wired,CUBIC,10mbps,45.408047
QUIC,wired,CUBIC,10mbps,44.01327
QUIC,wired,CUBIC,10mbps,44.2948
QUIC,wired,CUBIC,10mbps,45.768467
QUIC,wired,CUBIC,10mbps,45.695312
QUIC,wired,CUBIC,10mbps,46.467438
QUIC,wired,CUBIC,10mbps,47.09586
QUIC,wired,CUBIC,10mbps,45.797905
QUIC,wired,CUBIC,10mbps,45.84025
QUIC,wired,CUBIC,10mbps,44.6837
QUIC,wired,CUBIC,10mbps,40.43343
QUIC,wired,CUBIC,10mbps,41.64336
QUIC,wired,CUBIC,10mbps,40.74517
QUIC,wired,CUBIC,10mbps,41.65885
QUIC,wired,CUBIC,10mbps,40.951473
QUIC,wired,CUBIC,10mbps,42.989765
QUIC,wired,CUBIC,10mbps,45.05295
QUIC,wired,CUBIC,10mbps,44.831417
QUIC,wired,CUBIC,10mbps,45.171112
QUIC,wired,CUBIC,10mbps,46.365265
QUIC,wired,CUBIC,10mbps,46.923645
QUIC,wired,CUBIC,10mbps,48.22434
QUIC,wired,CUBIC,10mbps,48.956783
QUIC,wired,CUBIC,10mbps,50.007965
QUIC,wired,CUBIC,10mbps,50.933296
QUIC,wired,CUBIC,10mbps,50.23953
QUIC,wired,CUBIC,10mbps,50.97358
QUIC,wired,CUBIC,10mbps,51.230534
QUIC,wired,CUBIC,10mbps,53.35878
QUIC,wired,CUBIC,10mbps,53.724827
QUIC,wired,CUBIC,10mbps,53.353336
QUIC,wired,CUBIC,10mbps,53.72717
QUIC,wired,CUBIC,10mbps,54.458305
QUIC,wired,CUBIC,10mbps,53.730507
QUIC,wired,CUBIC,10mbps,53.355232
QUIC,wired,CUBIC,10mbps,53.57648
QUIC,wired,CUBIC,10mbps,54.182114
QUIC,wired,CUBIC,10mbps,54.160793
QUIC,wired,CUBIC,10mbps,53.061867
QUIC,wired,CUBIC,10mbps,52.639072
QUIC,wired,CUBIC,10mbps,51.98844
QUIC,wired,CUBIC,10mbps,52.113304
QUIC,wired,CUBIC,10mbps,52.917976
QUIC,wired,CUBIC,10mbps,52.379776
QUIC,wired,CUBIC,10mbps,50.83166
QUIC,wired,CUBIC,10mbps,50.958637
QUIC,wired,CUBIC,10mbps,51.604836
QUIC,wired,CUBIC,10mbps,52.05894
QUIC,wired,CUBIC,10mbps,52.85454
QUIC,wired,CUBIC,10mbps,53.537605
QUIC,wired,CUBIC,10mbps,53.06084
QUIC,wired,CUBIC,10mbps,53.721664
QUIC,wired,CUBIC,10mbps,53.756496
QUIC,wired,CUBIC,10mbps,52.710857
QUIC,wired,CUBIC,10mbps,53.28941
QUIC,wired,CUBIC,10mbps,53.526196
QUIC,wired,CUBIC,10mbps,55.236885
QUIC,wired,CUBIC,10mbps,54.819336
QUIC,wired,CUBIC,10mbps,54.036354
QUIC,wired,CUBIC,10mbps,54.170258
QUIC,wired,CUBIC,10mbps,53.87936
QUIC,wired,CUBIC,10mbps,55.32921
QUIC,wired,CUBIC,10mbps,54.76606
QUIC,wired,CUBIC,10mbps,53.827675
QUIC,wired,CUBIC,10mbps,53.859497
QUIC,wired,CUBIC,10mbps,53.466545
QUIC,wired,CUBIC,10mbps,53.93975
QUIC,wired,CUBIC,10mbps,53.953697
QUIC,wired,CUBIC,10mbps,54.24399
QUIC,wired,CUBIC,10mbps,53.659042
QUIC,wired,CUBIC,10mbps,53.97776
QUIC,wired,CUBIC,10mbps,54.344757
QUIC,wired,CUBIC,10mbps,54.52456
QUIC,wired,CUBIC,10mbps,54.73377
QUIC,wired,CUBIC,10mbps,55.339275
QUIC,wired,CUBIC,10mbps,56.15448
QUIC,wired,CUBIC,10mbps,55.37706
QUIC,wired,CUBIC,10mbps,55.37053
QUIC,wired,CUBIC,10mbps,56.16872
QUIC,wired,CUBIC,10mbps,55.387497
QUIC,wired,CUBIC,10mbps,55.114983
QUIC,wired,CUBIC,10mbps,55.428585
QUIC,wired,CUBIC,10mbps,56.363953
QUIC,wired,CUBIC,10mbps,55.791447
QUIC,wired,CUBIC,10mbps,56.02295
QUIC,wired,CUBIC,10mbps,56.636677
QUIC,wired,CUBIC,10mbps,57.59414
QUIC,wired,CUBIC,10mbps,55.586197
QUIC,wired,CUBIC,10mbps,56.657024
QUIC,wired,CUBIC,10mbps,57.497974
QUIC,wired,CUBIC,10mbps,58.484737
QUIC,wired,CUBIC,10mbps,59.370724
QUIC,wired,CUBIC,10mbps,58.90259
QUIC,wired,CUBIC,10mbps,59.259426
QUIC,wired,CUBIC,10mbps,60.262955
QUIC,wired,CUBIC,10mbps,60.728863
QUIC,wired,CUBIC,10mbps,60.150673
QUIC,wired,CUBIC,10mbps,56.62777
QUIC,wired,CUBIC,10mbps,56.911934
QUIC,wired,CUBIC,10mbps,51.490177
QUIC,wired,CUBIC,10mbps,50.9834
QUIC,wired,CUBIC,10mbps,49.94057
QUIC,wired,CUBIC,10mbps,48.99126
QUIC,wired,CUBIC,10mbps,51.212414
QUIC,wired,CUBIC,10mbps,48.99794
QUIC,wired,CUBIC,10mbps,49.237392
QUIC,wired,CUBIC,10mbps,46.033848
QUIC,wired,CUBIC,10mbps,46.220116
QUIC,wired,CUBIC,10mbps,46.54117
QUIC,wired,CUBIC,10mbps,45.32427
QUIC,wired,CUBIC,10mbps,46.15854
QUIC,wired,CUBIC,10mbps,45.415016
QUIC,wired,CUBIC,10mbps,45.444656
QUIC,wired,CUBIC,10mbps,44.643356
QUIC,wired,CUBIC,10mbps,45.675488
QUIC,wired,CUBIC,10mbps,46.241135
QUIC,wired,CUBIC,10mbps,46.36065
QUIC,wired,CUBIC,10mbps,46.233864
QUIC,wired,CUBIC,10mbps,46.535385
QUIC,wired,CUBIC,10mbps,45.42063
QUIC,wired,CUBIC,10mbps,45.686703
QUIC,wired,CUBIC,10mbps,44.18753
QUIC,wired,CUBIC,10mbps,40.20432
QUIC,wired,CUBIC,10mbps,41.94611
QUIC,wired,CUBIC,10mbps,41.353424
QUIC,wired,CUBIC,10mbps,42.686172
QUIC,wired,CUBIC,10mbps,42.250744
QUIC,wired,CUBIC,10mbps,43.34548
QUIC,wired,CUBIC,10mbps,42.589554
QUIC,wired,CUBIC,10mbps,44.04183
QUIC,wired,CUBIC,10mbps,45.64586
QUIC,wired,CUBIC,10mbps,45.561726
QUIC,wired,CUBIC,10mbps,46.513783
QUIC,wired,CUBIC,10mbps,47.152115
QUIC,wired,CUBIC,10mbps,48.50897
QUIC,wired,CUBIC,10mbps,49.69711
QUIC,wired,CUBIC,10mbps,51.232487
QUIC,wired,CUBIC,10mbps,51.283356
QUIC,wired,CUBIC,10mbps,52.697678
QUIC,wired,CUBIC,10mbps,52.701
QUIC,wired,CUBIC,10mbps,54.057846
QUIC,wired,CUBIC,10mbps,54.845318
QUIC,wired,CUBIC,10mbps,55.537422
QUIC,wired,CUBIC,10mbps,55.46806
QUIC,wired,CUBIC,10mbps,56.36319
QUIC,wired,CUBIC,10mbps,57.273617
QUIC,wired,CUBIC,10mbps,59.038357
QUIC,wired,CUBIC,10mbps,59.628567
QUIC,wired,CUBIC,10mbps,60.3482
QUIC,wired,CUBIC,10mbps,59.53603
QUIC,wired,CUBIC,10mbps,58.839737
QUIC,wired,CUBIC,10mbps,59.440563
QUIC,wired,CUBIC,10mbps,59.971085
QUIC,wired,CUBIC,10mbps,59.905006
QUIC,wired,CUBIC,10mbps,60.262554
QUIC,wired,CUBIC,10mbps,60.388016
QUIC,wired,CUBIC,10mbps,59.864216
QUIC,wired,CUBIC,10mbps,60.58945
QUIC,wired,CUBIC,10mbps,61.10724
QUIC,wired,CUBIC,10mbps,61.156223
QUIC,wired,CUBIC,10mbps,61.228176
QUIC,wired,CUBIC,10mbps,60.74141
QUIC,wired,CUBIC,10mbps,61.538776
QUIC,wired,CUBIC,10mbps,63.360283
QUIC,wired,CUBIC,10mbps,62.480637
QUIC,wired,CUBIC,10mbps,62.65706
QUIC,wired,CUBIC,10mbps,63.06974
QUIC,wired,CUBIC,10mbps,63.029522
QUIC,wired,CUBIC,10mbps,62.992573
QUIC,wired,CUBIC,10mbps,62.558918
QUIC,wired,CUBIC,10mbps,62.864735
QUIC,wired,CUBIC,10mbps,62.930584
QUIC,wired,CUBIC,10mbps,62.510483
QUIC,wired,CUBIC,10mbps,62.138367
QUIC,wired,CUBIC,10mbps,62.36114
QUIC,wired,CUBIC,10mbps,62.820538
QUIC,wired,CUBIC,10mbps,63.222744
QUIC,wired,CUBIC,10mbps,63.158745
QUIC,wired,CUBIC,10mbps,63.776844
QUIC,wired,CUBIC,10mbps,64.070145
QUIC,wired,CUBIC,10mbps,63.932724
QUIC,wired,CUBIC,10mbps,63.940636
QUIC,wired,CUBIC,10mbps,64.379395
QUIC,wired,CUBIC,10mbps,64.04908
QUIC,wired,CUBIC,10mbps,64.32874
QUIC,wired,CUBIC,10mbps,63.681087
QUIC,wired,CUBIC,10mbps,61.365803
QUIC,wired,CUBIC,10mbps,60.907036
QUIC,wired,CUBIC,10mbps,61.152164
QUIC,wired,CUBIC,10mbps,61.0638
QUIC,wired,CUBIC,10mbps,59.126617
QUIC,wired,CUBIC,10mbps,59.39743
QUIC,wired,CUBIC,10mbps,59.394363
QUIC,wired,CUBIC,10mbps,57.499493
QUIC,wired,CUBIC,10mbps,57.78933
QUIC,wired,CUBIC,10mbps,56.534798
QUIC,wired,CUBIC,10mbps,56.582996
QUIC,wired,CUBIC,10mbps,55.351566
QUIC,wired,CUBIC,10mbps,53.730682
QUIC,wired,CUBIC,10mbps,51.152687
QUIC,wired,CUBIC,10mbps,46.17356
QUIC,wired,CUBIC,10mbps,46.410416
QUIC,wired,CUBIC,10mbps,46.77913
QUIC,wired,CUBIC,10mbps,46.70175
QUIC,wired,CUBIC,10mbps,46.506485
QUIC,wired,CUBIC,10mbps,46.60837
QUIC,wired,CUBIC,10mbps,45.884033
QUIC,wired,CUBIC,10mbps,45.50008
QUIC,wired,CUBIC,10mbps,43.823643
QUIC,wired,CUBIC,10mbps,42.489994
QUIC,wired,CUBIC,10mbps,43.35819
QUIC,wired,CUBIC,10mbps,46.13116
QUIC,wired,CUBIC,10mbps,48.328686
QUIC,wired,CUBIC,10mbps,48.625698
QUIC,wired,CUBIC,10mbps,48.889877
QUIC,wired,CUBIC,10mbps,47.873314
QUIC,wired,CUBIC,10mbps,46.98676
QUIC,wired,CUBIC,10mbps,45.815155
QUIC,wired,CUBIC,10mbps,44.64622
QUIC,wired,CUBIC,10mbps,45.663708
QUIC,wired,CUBIC,10mbps,45.876442
QUIC,wired,CUBIC,10mbps,46.340313
QUIC,wired,CUBIC,10mbps,46.603935
QUIC,wired,CUBIC,10mbps,48.763355
QUIC,wired,CUBIC,10mbps,47.23656
QUIC,wired,CUBIC,10mbps,48.217323
QUIC,wired,CUBIC,10mbps,48.79971
QUIC,wired,CUBIC,10mbps,49.449238
QUIC,wired,CUBIC,10mbps,49.330254
QUIC,wired,CUBIC,10mbps,49.761673
QUIC,wired,CUBIC,10mbps,49.617985
QUIC,wired,CUBIC,10mbps,49.898148
QUIC,wired,CUBIC,10mbps,49.98705
QUIC,wired,CUBIC,10mbps,49.591324
QUIC,wired,CUBIC,10mbps,48.357964
QUIC,wired,CUBIC,10mbps,50.0007
QUIC,wired,CUBIC,10mbps,48.894592
QUIC,wired,CUBIC,10mbps,49.402508
QUIC,wired,CUBIC,10mbps,48.061073
QUIC,wired,CUBIC,10mbps,48.02995
